"","Age","Temperature"
"1570",2.073,2.32756378811153
"1571",2.075,2.31772338898985
"1572",2.0753,2.31632023585612
"1573",2.076,2.31312278518073
"1574",2.078,2.3045978914939
"1575",2.0789,2.30106728767542
"1576",2.079,2.30068680343647
"1577",2.08,2.29701076380598
"1578",2.081,2.2935669112182
"1579",2.082,2.29035247968942
"1580",2.0826,2.28853277364466
"1581",2.083,2.2873646395323
"1582",2.084,2.28460051440507
"1583",2.0854,2.28110130889035
"1584",2.086,2.27973230982386
"1585",2.088,2.2757252367507
"1586",2.089,2.27403758539852
"1587",2.0918,2.27040354593637
"1588",2.092,2.27020440655595
"1589",2.094,2.26864545151281
"1590",2.095,2.26815649974793
"1591",2.0958,2.26790221299811
"1592",2.096,2.26785745736328
"1593",2.098,2.26781778745243
"1594",2.0997,2.26835559794222
"1595",2.1,2.2685039067155
"1596",2.1014,2.26940395003611
"1597",2.102,2.26989323623372
"1598",2.104,2.27196324697189
"1599",2.105,2.27324643544734
"1600",2.106,2.27469133167398
"1601",2.107,2.27629509915468
"1602",2.1078,2.27769062493725
"1603",2.108,2.27805494632279
"1604",2.111,2.28424260620287
"1605",2.112,2.28659849149893
"1606",2.114,2.29173330259742
"1607",2.1142,2.29227713263646
"1608",2.116,2.29741335518279
"1609",2.117,2.30045082494239
"1610",2.1174,2.30170176489288
"1611",2.12,2.31031904846759
"1612",2.1206,2.31242409480104
"1613",2.121,2.31385101765942
"1614",2.1239,2.32474281698658
"1615",2.124,2.32513502391075
"1616",2.125,2.32911636547908
"1617",2.127,2.33739207018727
"1618",2.128,2.34168079684619
"1619",2.129,2.3460663447712
"1620",2.131,2.35511669386335
"1621",2.1318,2.35883706732829
"1622",2.132,2.35977582954504
"1623",2.133,2.36452050867107
"1624",2.134,2.3693479028346
"1625",2.136,2.37923960969096
"1626",2.137,2.38429823640281
"1627",2.138,2.38942834002639
"1628",2.1395,2.39725128578444
"1629",2.14,2.39989159806145
"1630",2.141,2.40521908611792
"1631",2.143,2.41605178403346
"1632",2.144,2.4215513030494
"1633",2.1459,2.43214051419803
"1634",2.146,2.4327026276667
"1635",2.148,2.44403821554193
"1636",2.1495,2.45264720378112
"1637",2.151,2.46133763742246
"1638",2.152,2.46717179211222
"1639",2.1532,2.47421098245904
"1640",2.154,2.47892466713127
"1641",2.1559,2.49017730223795
"1642",2.156,2.4907715342126
"1643",2.1583,2.50448231196782
"1644",2.159,2.50866866800748
"1645",2.16,2.51465691804108
"1646",2.1613,2.52245106717707
"1647",2.162,2.52665032398026
"1648",2.164,2.53864743317999
"1649",2.1647,2.542843127662
"1650",2.167,2.55660441319473
"1651",2.1677,2.56078373398025
"1652",2.168,2.56257341793245
"1653",2.17,2.57448044573928
"1654",2.1711,2.58100928480426
"1655",2.172,2.58633932304319
"1656",2.173,2.59224820746496
"1657",2.1741,2.59873054786063
"1658",2.175,2.60401980980694
"1659",2.176,2.60988052309208
"1660",2.1775,2.61863739002777
"1661",2.178,2.62154672947051
"1662",2.179,2.62735017948672
"1663",2.18,2.63313252518838
"1664",2.1805,2.6360154775849
"1665",2.181,2.63889279705951
"1666",2.182,2.64462992464183
"1667",2.1829,2.64977276859213
"1668",2.183,2.65034297031896
"1669",2.184,2.65603083917362
"1670",2.186,2.66732722453713
"1671",2.1861,2.66788913899615
"1672",2.188,2.6785109487052
"1673",2.189,2.68405807662057
"1674",2.1908,2.69396366458793
"1675",2.191,2.69505779997106
"1676",2.192,2.70050837071049
"1677",2.1925,2.70322087437415
"1678",2.193,2.70592472811388
"1679",2.194,2.71130590257606
"1680",2.196,2.72195856126539
"1681",2.1961,2.72248725873808
"1682",2.198,2.73245832961762
"1683",2.1989,2.73713116612491
"1684",2.199,2.73764831423435
"1685",2.2,2.74279708944678
"1686",2.201,2.74790357867805
"1687",2.202,2.7529667857634
"1688",2.204,2.76295938124099
"1689",2.2053,2.7693557595544
"1690",2.206,2.77276678058609
"1691",2.207,2.77759855046447
"1692",2.208,2.78238097229916
"1693",2.209,2.7871130870346
"1694",2.21,2.79179385122473
"1695",2.211,2.79642227486855
"1696",2.2118,2.80008666113628
"1697",2.212,2.80099737607423
"1698",2.213,2.80551808812843
"1699",2.215,2.81439244421725
"1700",2.216,2.81874404091961
"1701",2.217,2.82303724999675
"1702",2.218,2.82727108737334
"1703",2.2182,2.82811063440424
"1704",2.22,2.83555650549667
"1705",2.222,2.84359224596815
"1706",2.2229,2.84712473797575
"1707",2.223,2.84751399583221
"1708",2.224,2.85137026811616
"1709",2.2246,2.85365219395855
"1710",2.226,2.8588824854843
"1711",2.227,2.86253636956938
"1712",2.228,2.86612081445055
"1713",2.2282,2.86682926680647
"1714",2.23,2.87307723157043
"1715",2.231,2.87644718593201
"1716",2.232,2.87974364566615
"1717",2.233,2.88296559140081
"1718",2.234,2.8861120096904
"1719",2.235,2.88918190925521
"1720",2.236,2.89217426726103
"1721",2.237,2.89508807835342
"1722",2.238,2.89792232342466
"1723",2.24,2.90334816358461
"1724",2.2406,2.90491185281579
"1725",2.241,2.90593772812885
"1726",2.242,2.90844487006821
"1727",2.2438,2.91275493708255
"1728",2.244,2.91321806953574
"1729",2.245,2.91548733713684
"1730",2.246,2.91768056104283
"1731",2.247,2.91979937144655
"1732",2.248,2.9218453659712
"1733",2.249,2.92382018896662
"1734",2.25,2.92572541999841
"1735",2.2502,2.92609827320496
"1736",2.252,2.92933372653798
"1737",2.253,2.93104002113313
"1738",2.254,2.93268324301499
"1739",2.255,2.93426500610852
"1740",2.256,2.93578691843476
"1741",2.257,2.93725064810079
"1742",2.2571,2.93739387709929
"1743",2.258,2.93865775030747
"1744",2.259,2.940009908476
"1745",2.26,2.94130871822787
"1746",2.2603,2.94168817815139
"1747",2.262,2.94375275117464
"1748",2.264,2.94600284653606
"1749",2.265,2.94705921668042
"1750",2.267,2.94904272979027
"1751",2.268,2.94997309979313
"1752",2.269,2.95086470943751
"1753",2.2695,2.95129649455541
"1754",2.27,2.95171918195261
"1755",2.272,2.95332321522948
"1756",2.2727,2.95385348509351
"1757",2.273,2.95407601736462
"1758",2.275,2.95549126757084
"1759",2.2759,2.95609159840144
"1760",2.276,2.95615698221353
"1761",2.277,2.95679688520928
"1762",2.279,2.95800586543419
"1763",2.2791,2.95806400405123
"1764",2.28,2.95857814069678
"1765",2.2823,2.95982382000375
"1766",2.283,2.9601856811608
"1767",2.284,2.96069046464107
"1768",2.285,2.9611824603317
"1769",2.286,2.9616632472421
"1770",2.287,2.96213445429572
"1771",2.288,2.96259770295016
"1772",2.2887,2.9629181253913
"1773",2.289,2.96305464721248
"1774",2.291,2.96395598513617
"1775",2.292,2.9644036387651
"1776",2.293,2.96485145529044
"1777",2.2952,2.96584515946103
"1778",2.296,2.96621201919304
"1779",2.2984,2.96734139231108
"1780",2.299,2.96763231254912
"1781",2.3,2.96812660417521
"1782",2.303,2.96969466498825
"1783",2.304,2.97025117142834
"1784",2.3048,2.97071040648377
"1785",2.307,2.97204480059699
"1786",2.308,2.9726894496519
"1787",2.309,2.97336020633137
"1788",2.311,2.97478647659947
"1789",2.3112,2.97493570443219
"1790",2.312,2.97554522933376
"1791",2.314,2.97716212295606
"1792",2.316,2.97892227194678
"1793",2.318,2.98083869558763
"1794",2.319,2.98185955239797
"1795",2.3191,2.98196403571526
"1796",2.32,2.98292434119679
"1797",2.3208,2.98380890853808
"1798",2.322,2.9851921686821
"1799",2.324,2.9876551753998
"1800",2.3245,2.98830283241379
"1801",2.325,2.98896304138436
"1802",2.327,2.99172008034197
"1803",2.3272,2.99200527010443
"1804",2.328,2.99316182242483
"1805",2.33,2.99615345140971
"1806",2.3305,2.9969211866302
"1807",2.331,2.99769591286246
"1808",2.332,2.99926450258263
"1809",2.333,3.00085558298965
"1810",2.3337,3.00198072657842
"1811",2.336,3.00572663631289
"1812",2.339,3.01066685510177
"1813",2.34,3.01231168392803
"1814",2.3401,3.01247583008298
"1815",2.341,3.01394941632111
"1816",2.342,3.0155763559373
"1817",2.3433,3.01766917402174
"1818",2.344,3.01878308950602
"1819",2.345,3.02035545582804
"1820",2.346,3.02190223952385
"1821",2.3465,3.02266492057706
"1822",2.348,3.02490432509625
"1823",2.3512,3.02939022437392
"1824",2.352,3.03043881633828
"1825",2.3529,3.03157905735677
"1826",2.353,3.03170307441364
"1827",2.355,3.03406239381444
"1828",2.356,3.03515007640193
"1829",2.3565,3.03566932285808
"1830",2.358,3.03712306446213
"1831",2.359,3.03800096202691
"1832",2.3593,3.03824942741143
"1833",2.36,3.03880153870685
"1834",2.361,3.03952108950017
"1835",2.362,3.04015593052684
"1836",2.3625,3.04044042607283
"1837",2.364,3.04115664877403
"1838",2.365,3.04151515085401
"1839",2.368,3.04197887674204
"1840",2.3689,3.04192844339993
"1841",2.369,3.04191717524814
"1842",2.371,3.04144727379632
"1843",2.372,3.04103165683605
"1844",2.373,3.04049066612244
"1845",2.374,3.03982058354299
"1846",2.375,3.03901775571683
"1847",2.376,3.03807847130551
"1848",2.377,3.03699900364792
"1849",2.379,3.03440484766482
"1850",2.38,3.0328827688637
"1851",2.381,3.03120570639015
"1852",2.384,3.02520797792779
"1853",2.3846,3.02382833572047
"1854",2.3848,3.02335474029843
"1855",2.386,3.0203670391592
"1856",2.3867,3.01850684233765
"1857",2.388,3.01481762159457
"1858",2.391,3.00510042540307
"1859",2.3912,3.00439112679913
"1860",2.392,3.00147508441818
"1861",2.3929,2.99804201067925
"1862",2.393,2.99765047110001
"1863",2.395,2.98938856501232
"1864",2.396,2.98494388065364
"1865",2.3963,2.98356889059767
"1866",2.398,2.97540858901573
"1867",2.3993,2.96873747512792
"1868",2.4,2.96498744320845
"1869",2.4027,2.94946129655337
"1870",2.403,2.94762998915712
"1871",2.404,2.94136922060879
"1872",2.405,2.93486478539722
"1873",2.4051,2.93420080378019
"1874",2.407,2.92111021251083
"1875",2.408,2.91385479245858
"1876",2.4083,2.91162986364689
"1877",2.409,2.90635377495664
"1878",2.411,2.89065135151928
"1879",2.412,2.88246818756401
"1880",2.413,2.87407588018175
"1881",2.414,2.86548350744272
"1882",2.4147,2.85935472676574
"1883",2.415,2.85670023631318
"1884",2.416,2.8477351615127
"1885",2.417,2.83859739289345
"1886",2.4184,2.82553177148042
"1887",2.419,2.81984028679988
"1888",2.42,2.81023916207642
"1889",2.421,2.800501827155
"1890",2.4211,2.79952094131259
"1891",2.422,2.7906373779972
"1892",2.423,2.78065494414355
"1893",2.424,2.7705636378583
"1894",2.425,2.76037259550561
"1895",2.427,2.73972768734954
"1896",2.4275,2.73451835365675
"1897",2.428,2.72929207437119
"1898",2.43,2.70824008888057
"1899",2.4308,2.69976473542625
"1900",2.431,2.6976419533454
"1901",2.432,2.68700786502924
"1902",2.434,2.6656683771077
"1903",2.435,2.65498117710591
"1904",2.436,2.64429450368476
"1905",2.4372,2.63148404795106
"1906",2.438,2.6229592311057
"1907",2.44,2.60173542938834
"1908",2.442,2.5806960989259
"1909",2.443,2.57026835473145
"1910",2.444,2.5599140859091
"1911",2.445,2.54964240015725
"1912",2.4451,2.54862012865721
"1913",2.446,2.53946239954387
"1914",2.4468,2.53139054679102
"1915",2.447,2.52938320561041
"1916",2.448,2.51941392642751
"1917",2.449,2.50956371007298
"1918",2.45,2.49984161717289
"1919",2.451,2.49025682459049
"1920",2.452,2.48081842165905
"1921",2.454,2.46241722198319
"1922",2.455,2.45347268586123
"1923",2.456,2.44471096033705
"1924",2.4564,2.44125953305024
"1925",2.459,2.4196141608318
"1926",2.4596,2.41482380427659
"1927",2.46,2.41167507500092
"1928",2.462,2.39649124986011
"1929",2.4628,2.39068993350661
"1930",2.463,2.38926479772085
"1931",2.464,2.38229413455907
"1932",2.465,2.3755883737759
"1933",2.466,2.36915661098169
"1934",2.467,2.36300800644477
"1935",2.468,2.35715163438364
"1936",2.469,2.35159664449206
"1937",2.47,2.34635214721693
"1938",2.472,2.33683104178104
"1939",2.4725,2.33465906034341
"1940",2.473,2.33257267336367
"1941",2.474,2.32866125854501
"1942",2.476,2.32191575815772
"1943",2.477,2.31909988643253
"1944",2.4772,2.31858243650329
"1945",2.4789,2.31481361251338
"1946",2.48,2.3129892682649
"1947",2.482,2.31095413429127
"1948",2.484,2.31063500008227
"1949",2.4849,2.31107067743311
"1950",2.486,2.31210079275408
"1951",2.488,2.31534694261979
"1952",2.4885,2.31642867628143
"1953",2.49,2.32030443489556
"1954",2.4917,2.3258106217175
"1955",2.492,2.32690200590896
"1956",2.493,2.33079355958548
"1957",2.494,2.33506840979744
"1958",2.496,2.3447324373714
"1959",2.4981,2.35641351327609
"1960",2.499,2.36188064814237
"1961",2.5,2.36826837339284
"1962",2.5013,2.37705089840007
"1963",2.502,2.38199780010431
"1964",2.504,2.39693986536533
"1965",2.5041,2.39771754737685
"1966",2.506,2.41302340737654
"1967",2.508,2.43017710311629
"1968",2.5092,2.44095338185471
"1969",2.511,2.45775842250724
"1970",2.512,2.46741012888522
"1971",2.514,2.48734696707485
"1972",2.5146,2.49348439026751
"1973",2.516,2.5080690304202
"1974",2.5169,2.51763117580903
"1975",2.517,2.51870228534957
"1976",2.52,2.55158395572758
"1977",2.5206,2.55832229599795
"1978",2.522,2.57423431399467
"1979",2.523,2.58575156165592
"1980",2.524,2.59738497630953
"1981",2.525,2.60912564510675
"1982",2.526,2.62096467644271
"1983",2.528,2.64490221748722
"1984",2.529,2.65698289188196
"1985",2.53,2.66912630579232
"1986",2.5302,2.67156172850325
"1987",2.531,2.68132354898787
"1988",2.532,2.69356573863273
"1989",2.533,2.70584394673308
"1990",2.534,2.71814928729708
"1991",2.536,2.74280569339783
"1992",2.537,2.75513895980822
"1993",2.538,2.76746371475481
"1994",2.539,2.77977108514656
"1995",2.54,2.79205214797914
"1996",2.5413,2.8079635429697
"1997",2.542,2.81649973336647
"1998",2.543,2.82864842525129
"1999",2.544,2.84073521484928
"2000",2.546,2.86468738205814
"2001",2.5467,2.87299052679615
"2002",2.547,2.87653496996937
"2003",2.548,2.88828500099124
"2004",2.549,2.8999285771087
"2005",2.5495,2.90570769005291
"2006",2.552,2.93413162509307
"2007",2.5527,2.94193717441583
"2008",2.555,2.96705601310943
"2009",2.556,2.97770514222464
"2010",2.557,2.9881765752844
"2011",2.559,3.00855074152145
"2012",2.5591,3.0095485885612
"2013",2.56,3.0184356988167
"2014",2.562,3.03755676396747
"2015",2.5623,3.04034691364117
"2016",2.563,3.04677506545798
"2017",2.564,3.05575334424635
"2018",2.5655,3.06875129474477
"2019",2.566,3.0729542692564
"2020",2.568,3.08908825321855
"2021",2.5687,3.09446988982234
"2022",2.569,3.09673288201324
"2023",2.571,3.11113289899113
"2024",2.572,3.11787048050002
"2025",2.573,3.12429025175468
"2026",2.5734,3.12676969909719
"2027",2.574,3.13039512021495
"2028",2.5751,3.13675301370416
"2029",2.576,3.14168107739728
"2030",2.577,3.14687267720589
"2031",2.5788,3.15548036232008
"2032",2.58,3.16070484599442
"2033",2.5816,3.16704925732531
"2034",2.583,3.1720333134692
"2035",2.584,3.17527757230229
"2036",2.585,3.17826460434456
"2037",2.5855,3.17966330244159
"2038",2.586,3.18099966578211
"2039",2.588,3.18573494165671
"2040",2.589,3.187745603649
"2041",2.5893,3.18830351617804
"2042",2.592,3.19241272315659
"2043",2.5932,3.1937292337129
"2044",2.594,3.19443918818778
"2045",2.596,3.19564667381468
"2046",2.598,3.1960771539303
"2047",2.5985,3.19606827141453
"2048",2.6,3.19577257283759
"2049",2.6021,3.1947075676038
"2050",2.603,3.1940292512041
"2051",2.604,3.19312610827312
"2052",2.605,3.19207065750549
"2053",2.6062,3.19061047502975
"2054",2.607,3.18952389377874
"2055",2.608,3.18804304451508
"2056",2.609,3.18643090666546
"2057",2.6098,3.18505017951707
"2058",2.611,3.18283371734006
"2059",2.612,3.18085915592566
"2060",2.6139,3.17680787493814
"2061",2.614,3.17658430277876
"2062",2.616,3.17191014754117
"2063",2.6175,3.16816776003026
"2064",2.618,3.16687868181917
"2065",2.62,3.16153180515792
"2066",2.6216,3.15705546286277
"2067",2.622,3.1559115597084
"2068",2.624,3.15005986269563
"2069",2.625,3.14706035527237
"2070",2.627,3.14094021816326
"2071",2.628,3.13783006179838
"2072",2.629,3.13469355498556
"2073",2.6293,3.13374823254366
"2074",2.631,3.12836235315432
"2075",2.632,3.12517816015413
"2076",2.6329,3.1223076398183
"2077",2.633,3.12198857906488
"2078",2.634,3.11879884796846
"2079",2.635,3.11561420713719
"2080",2.636,3.11243989601325
"2081",2.637,3.10928121123555
"2082",2.64,3.09995102371595
"2083",2.642,3.09390503726629
"2084",2.644,3.08804729171713
"2085",2.647,3.07970544975311
"2086",2.648,3.07706444663739
"2087",2.649,3.07450194457587
"2088",2.65,3.07202327053554
"2089",2.651,3.06963359111067
"2090",2.6518,3.0677894960386
"2091",2.652,3.06733822263181
"2092",2.654,3.06305127228414
"2093",2.655,3.06107018355842
"2094",2.656,3.05920436644552
"2095",2.658,3.05583950574214
"2096",2.6595,3.05365743657061
"2097",2.66,3.05299864791951
"2098",2.662,3.05072377328514
"2099",2.663,3.0498116670933
"2100",2.6633,3.04956842969086
"2101",2.664,3.04905553812664
"2102",2.665,3.04845419745315
"2103",2.667,3.04770628687181
"2104",2.668,3.04755486580348
"2105",2.669,3.04754859870004
"2106",2.67,3.04768501602018
"2107",2.671,3.04796172566477
"2108",2.672,3.04837631517068
"2109",2.674,3.04960943011405
"2110",2.676,3.05136500355386
"2111",2.6767,3.05209929932697
"2112",2.677,3.05243264393822
"2113",2.678,3.05362366268232
"2114",2.679,3.05493561148427
"2115",2.68,3.05636605665171
"2116",2.681,3.05791261547239
"2117",2.6831,3.06152746903961
"2118",2.684,3.06322461278868
"2119",2.686,3.06730206661595
"2120",2.6864,3.06816692684552
"2121",2.687,3.06949435553804
"2122",2.688,3.07178579554135
"2123",2.689,3.07417399581885
"2124",2.6902,3.07716410773702
"2125",2.691,3.07923089445091
"2126",2.692,3.0818947725175
"2127",2.694,3.08748127382936
"2128",2.695,3.09039905573735
"2129",2.696,3.0933966353326
"2130",2.6979,3.0993032281559
"2131",2.699,3.10284397899221
"2132",2.7,3.10613654837641
"2133",2.701,3.10949681415961
"2134",2.704,3.11995962669112
"2135",2.705,3.12356649811855
"2136",2.7056,3.12575744117438
"2137",2.706,3.12722896509178
"2138",2.707,3.13094461799097
"2139",2.708,3.13471103244736
"2140",2.7095,3.14045050240153
"2141",2.71,3.1423864183311
"2142",2.712,3.15023584315145
"2143",2.713,3.1542197618464
"2144",2.714,3.15823991673078
"2145",2.715,3.16229388172867
"2146",2.716,3.16637926109405
"2147",2.717,3.17049360359835
"2148",2.7171,3.17090655267731
"2149",2.718,3.17463451966148
"2150",2.719,3.17879959525818
"2151",2.72,3.18298636823807
"2152",2.721,3.18719245157579
"2153",2.7215,3.18930198383868
"2154",2.722,3.19141542748357
"2155",2.723,3.19565286352289
"2156",2.724,3.19990233100167
"2157",2.7248,3.20330894398197
"2158",2.725,3.2041614263055
"2159",2.726,3.20842773972905
"2160",2.728,3.21697227555577
"2161",2.7287,3.21996378995706
"2162",2.73,3.225516581033
"2163",2.7317,3.23276462084024
"2164",2.732,3.23404130975162
"2165",2.733,3.23829028758148
"2166",2.734,3.24252711824938
"2167",2.735,3.2467493570249
"2168",2.736,3.25095460796522
"2169",2.737,3.25514043390091
"2170",2.738,3.25930445014667
"2171",2.739,3.26344421164087
"2172",2.74,3.26755729507129
"2173",2.7402,3.26837648582207
"2174",2.741,3.27164128184448
"2175",2.742,3.275694167312
"2176",2.744,3.28370556321926
"2177",2.745,3.28766417110727
"2178",2.746,3.2915914069939
"2179",2.747,3.29548735057961
"2180",2.7479,3.2989669906548
"2181",2.748,3.29935204259928
"2182",2.749,3.30318552021006
"2183",2.75,3.30698782135525
"2184",2.751,3.31075897069762
"2185",2.752,3.31449905990394
"2186",2.753,3.31820807967421
"2187",2.755,3.32553314179163
"2188",2.756,3.32914927034908
"2189",2.757,3.33273451700693
"2190",2.758,3.33628892619711
"2191",2.759,3.33981253233263
"2192",2.7599,3.34295749114393
"2193",2.76,3.34330538995127
"2194",2.761,3.34676753576807
"2195",2.762,3.35019902258406
"2196",2.7632,3.35427635594946
"2197",2.764,3.35697010761192
"2198",2.765,3.36030982804557
"2199",2.766,3.36361904808746
"2200",2.7671,3.36722400475006
"2201",2.768,3.37014612047598
"2202",2.77,3.37655171010504
"2203",2.772,3.3828361448548
"2204",2.773,3.38593300691281
"2205",2.774,3.38899973300037
"2206",2.7748,3.39143140871521
"2207",2.776,3.39504281867465
"2208",2.7786,3.40271927126526
"2209",2.779,3.40388228249876
"2210",2.78,3.40676889654258
"2211",2.7825,3.41385482753676
"2212",2.783,3.41524964513636
"2213",2.784,3.41801704074259
"2214",2.785,3.42075470351432
"2215",2.786,3.42346271847071
"2216",2.7863,3.42426936027754
"2217",2.787,3.4261411157832
"2218",2.788,3.42878995335266
"2219",2.789,3.43140923737248
"2220",2.7919,3.4388385487206
"2221",2.792,3.43909033964198
"2222",2.794,3.44406415154645
"2223",2.795,3.44650711026032
"2224",2.796,3.44892086837392
"2225",2.798,3.45366077573023
"2226",2.7983,3.45436171255675
"2227",2.8,3.45828425012024
"2228",2.8017,3.46212287460795
"2229",2.802,3.46279161289674
"2230",2.804,3.46718319074419
"2231",2.807,3.47355421839679
"2232",2.808,3.47562036318818
"2233",2.8093,3.47826347718901
"2234",2.81,3.47966665613522
"2235",2.812,3.48359848675828
"2236",2.813,3.4855216083717
"2237",2.8132,3.48590282078766
"2238",2.815,3.4892824497237
"2239",2.816,3.49112025690488
"2240",2.817,3.49292969893938
"2241",2.819,3.49646369427565
"2242",2.82,3.49818834379447
"2243",2.822,3.50155308960806
"2244",2.823,3.50319330566659
"2245",2.824,3.50480546154825
"2246",2.8242,3.50512450076993
"2247",2.826,3.50794574094794
"2248",2.828,3.51097429527469
"2249",2.829,3.51244677602723
"2250",2.8304,3.51446208011649
"2251",2.831,3.51530993664458
"2252",2.832,3.51670288680061
"2253",2.8324,3.51725324100381
"2254",2.836,3.52204589367734
"2255",2.8368,3.52307515101309
"2256",2.838,3.52459737225544
"2257",2.84,3.52708197580941
"2258",2.8401,3.52720463229763
"2259",2.841,3.52830224258948
"2260",2.843,3.53070497746899
"2261",2.8439,3.53177184107273
"2262",2.844,3.53188989838043
"2263",2.845,3.53306547836341
"2264",2.8478,3.53631793395831
"2265",2.848,3.53654852500208
"2266",2.849,3.53769910205834
"2267",2.85,3.53884649972768
"2268",2.8516,3.54067881852533
"2269",2.852,3.54113671570801
"2270",2.853,3.54228198425719
"2271",2.856,3.54573324498109
"2272",2.857,3.54689292184457
"2273",2.858,3.54805929538349
"2274",2.859,3.54923354187902
"2275",2.8593,3.54958758109171
"2276",2.86,3.5504169696307
"2277",2.8606,3.55113192011672
"2278",2.861,3.55161077551758
"2279",2.862,3.55281617019681
"2280",2.864,3.55526673601337
"2281",2.866,3.55777850858845
"2282",2.868,3.56036133808746
"2283",2.869,3.56168247472227
"2284",2.871,3.56439040155303
"2285",2.872,3.56577962322985
"2286",2.873,3.56719404176978
"2287",2.875,3.57010321377833
"2288",2.876,3.57160045310017
"2289",2.8761,3.57175181744326
"2290",2.878,3.57468644955001
"2291",2.8789,3.57611702369645
"2292",2.879,3.57627764674609
"2293",2.88,3.57790264273176
"2294",2.881,3.57956263345264
"2295",2.882,3.58125883747095
"2296",2.8827,3.5824684331
"2297",2.883,3.58299253817163
"2298",2.884,3.58476497041183
"2299",2.885,3.58657731486232
"2300",2.887,3.590326765445
"2301",2.888,3.59226631001723
"2302",2.8884,3.59305463006451
"2303",2.889,3.59425072902881
"2304",2.8904,3.5971066481163
"2305",2.891,3.59835910773641
"2306",2.892,3.60048551209924
"2307",2.894,3.60488891230393
"2308",2.8948,3.6067082583157
"2309",2.895,3.60716839463168
"2310",2.896,3.60950135731825
"2311",2.897,3.6118890524989
"2312",2.898,3.61433269573947
"2313",2.8981,3.61458017837735
"2314",2.9,3.61939273297227
"2315",2.901,3.622011613119
"2316",2.902,3.62469135772166
"2317",2.903,3.62743322924509
"2318",2.904,3.63023842194587
"2319",2.905,3.63310819766412
"2320",2.9058,3.63545134652979
"2321",2.906,3.63604377221108
"2322",2.908,3.64211726240532
"2323",2.909,3.64525765553712
"2324",2.9096,3.64717577108006
"2325",2.911,3.65175061236693
"2326",2.912,3.65510184304247
"2327",2.913,3.65852092123671
"2328",2.9135,3.66025544721595
"2329",2.916,3.66917032692672
"2330",2.9173,3.67396033315496
"2331",2.92,3.68422851221615
"2332",2.924,3.70018014663252
"2333",2.925,3.70429641995194
"2334",2.926,3.70846100107353
"2335",2.9268,3.71182644907491
"2336",2.928,3.7169291592155
"2337",2.9283,3.71821478868628
"2338",2.929,3.72122971580911
"2339",2.93,3.72557259431314
"2340",2.931,3.72995630685629
"2341",2.932,3.73437928893102
"2342",2.933,3.73884013171147
"2343",2.9332,3.73973669773443
"2344",2.934,3.74333725409436
"2345",2.935,3.7478692105423
"2346",2.936,3.7524344596021
"2347",2.9365,3.75472908345055
"2348",2.938,3.76165883583202
"2349",2.939,3.76631500336594
"2350",2.94,3.77099843725474
"2351",2.9404,3.77287911234579
"2352",2.941,3.77570766601221
"2353",2.942,3.78044119624111
"2354",2.944,3.78997509499607
"2355",2.9442,3.79093301148692
"2356",2.945,3.79477246594716
"2357",2.946,3.79958810591664
"2358",2.948,3.80926820773589
"2359",2.949,3.81412970838767
"2360",2.951,3.82388795167373
"2361",2.9519,3.82829195846572
"2362",2.952,3.82878170331692
"2363",2.954,3.83859102422416
"2364",2.955,3.84350356387867
"2365",2.9557,3.84694437850134
"2366",2.956,3.84841935322198
"2367",2.957,3.85333691280056
"2368",2.958,3.85825470407946
"2369",2.959,3.86317123347529
"2370",2.9591,3.86366276878644
"2371",2.96,3.86808502194573
"2372",2.961,3.87299453118396
"2373",2.963,3.8827947863044
"2374",2.964,3.88768250528292
"2375",2.965,3.89255996337731
"2376",2.9652,3.89353409886262
"2377",2.966,3.89742564450203
"2378",2.967,3.90227804596282
"2379",2.9673,3.90373094929601
"2380",2.968,3.90711569251859
"2381",2.971,3.92152486887534
"2382",2.9716,3.92438554537756
"2383",2.972,3.92628835944909
"2384",2.973,3.93102953719843
"2385",2.9749,3.93997102735479
"2386",2.975,3.94043905356068
"2387",2.976,3.9451043734114
"2388",2.977,3.94974137833861
"2389",2.9788,3.95801186530202
"2390",2.98,3.96346756674888
"2391",2.981,3.96797633769521
"2392",2.982,3.97244930289452
"2393",2.9826,3.97511524920467
"2394",2.984,3.98128175806491
"2395",2.9865,3.99209411825618
"2396",2.987,3.99422428792139
"2397",2.988,3.99845080212314
"2398",2.989,4.00263098496703
"2399",2.99,4.00676366610639
"2400",2.9908,4.01003565438342
"2401",2.991,4.01084893039713
"2402",2.992,4.01488722773895
"2403",2.994,4.02282466623245
"2404",2.9942,4.0236082875054
"2405",2.996,4.03057938644913
"2406",2.998,4.03815488183839
"2407",3,4.04555460171458
"2408",3.001,4.04918961417058
"2409",3.003,4.05633216644006
"2410",3.0036,4.05844217602328
"2411",3.004,4.05984054654679
"2412",3.005,4.06330758036309
"2413",3.0057,4.06571012923655
"2414",3.006,4.06673369095714
"2415",3.008,4.07346490537901
"2416",3.009,4.07677086196035
"2417",3.01,4.08003763456812
"2418",3.011,4.0832656528322
"2419",3.012,4.08645535487712
"2420",3.0128,4.08897981298163
"2421",3.014,4.09272150928487
"2422",3.016,4.09883957540188
"2423",3.0172,4.10244073237527
"2424",3.018,4.1048129638606
"2425",3.02,4.11064518215943
"2426",3.021,4.11350943932975
"2427",3.023,4.11913635770201
"2428",3.024,4.12189993350852
"2429",3.0249,4.12435914036775
"2430",3.025,4.12463077396821
"2431",3.027,4.12999612278021
