Lineage,Speciation_Rate,Extinction_Rate,Net.diversification_Rate,Taxonomic.group,Biogeographic.origin,Habitat,tip_names
Cnemaspis,0.10726659712004,0.00473897857381291,0.102527618546227,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_MN104944_1_Cnemaspis_tanintharyi
Cnemaspis,0.107357738134562,0.00474300513312043,0.102614733001442,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_MN104950_1_C_thayawthadangyi_USNMHerp595052
Cnemaspis,0.124871361833223,0.00551674728292402,0.119354614550299,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_L_C_australis_Picket_Z
Cnemaspis,0.0803001436050074,0.00354761566261281,0.0767525279423946,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_KY037995_1_Cnemaspis_sp__6_IA_2017
Cnemaspis,0.0830229660389106,0.00366790844266739,0.0793550575962432,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_L044_Cnemaspis_monticola
Cnemaspis,0.0636654038432744,0.00281270211610039,0.060852701727174,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_L192_Cnemaspis_jackieii_sp_nov
Cnemaspis,0.0627720029627804,0.0027732321623202,0.0599987708004602,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_L607_Cnemaspis_gracilis
Cnemaspis,0.0633782891667997,0.00280001754945456,0.0605782716173451,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_MK792463_1_C_cf__gracilis_AK_212
Cnemaspis,0.0542040017771376,0.00239470263747915,0.0518092991396584,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_MK792466_1_C_agarwali_AK_107
Cnemaspis,0.0724980579536558,0.00320292385989409,0.0692951340937617,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_MK792468_1_C_shevaroyensis_AK_204
Cnemaspis,0.0837636573427114,0.00370063177232232,0.0800630255703891,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_MK792471_1_C_thackerayi_CES_G143
Cnemaspis,0.0639194313287961,0.00282392490906081,0.0610955064197353,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_L557_Cnemaspis_mysoriensis
Cnemaspis,0.0588516317795536,0.00260003234487923,0.0562515994346744,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_L_Cnemaspis_otai
Cnemaspis,0.0535118310381618,0.00236412291937962,0.0511477081187821,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_L_Cnemaspis_rishivalleyensis_voucher_AK660
Cnemaspis,0.0477828435849746,0.00211101944151023,0.0456718241434644,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_MT773207_1_Cnemaspis_avasabinae
Cnemaspis,0.0553740447842952,0.00244639448648182,0.0529276502978134,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_L_Cnemaspis_stellapulvis_voucher_AK846
Cnemaspis,0.0534055028700032,0.00235942540007515,0.051046077469928,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_L_Cnemaspis_yercaudensis
Cnemaspis,0.0673995557276331,0.00297767486853642,0.0644218808590967,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_L_C_adii_BNHS2464
Cnemaspis,0.0527142854559598,0.00232888779934067,0.0503853976566191,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_L_C_amboliensis
Cnemaspis,0.053615750130756,0.00236871400706615,0.0512470361236898,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_L_Cnemaspis_goaensis
Cnemaspis,0.0489605799713877,0.00216305117972754,0.0467975287916602,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_L_C_ajijae
Cnemaspis,0.0526410797395161,0.00232565361152245,0.0503154261279937,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_L_Cnemaspis_flaviventralis
Cnemaspis,0.0442194362944092,0.00195359009021963,0.0422658462041896,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_L_Cnemaspis_girii
Cnemaspis,0.0397804982854229,0.00175748027896563,0.0380230180064573,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_L_Cnemaspis_koynaensis
Cnemaspis,0.0554301241251199,0.00244887204055492,0.052981252084565,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_MK792488_1_C_amba_VG_408
Cnemaspis,0.0525044692466676,0.00231961823596335,0.0501848510107043,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_MK792492_1_C_cf__mahabali_AK_398
Cnemaspis,0.0582249453353604,0.0025723456864854,0.055652599648875,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_L_Cnemaspis_limayei
Cnemaspis,0.0460717577734183,0.00203542462246469,0.0440363331509536,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_L_C_bangara_sp__nov__BNHS_2584
Cnemaspis,0.0486897877164933,0.00215108772858474,0.0465386999879085,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_L_C_graniticola
Cnemaspis,0.0500861603038164,0.0022127786925013,0.0478733816113151,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_L_C_yelagiriensis_NCBS_BH693
Cnemaspis,0.0575834774524206,0.00254400599235267,0.0550394714600679,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_L291_Cnemaspis_indica
Cnemaspis,0.057257533275134,0.00252960595996708,0.0547279273151669,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_L297_Cnemaspis_anandani
Cnemaspis,0.0482812526196905,0.00213303887533146,0.0461482137443591,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_Cnemaspis_lithophilis_sp_nov_ND2_CESL820
Cnemaspis,0.0600812477448047,0.00265435609402196,0.0574268916507828,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_L817_Cnemaspis_lithophilis_sp_nov
Cnemaspis,0.0614215144471072,0.00271356833115761,0.0587079461159496,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_L693_Cnemaspis_hetropholis
Cnemaspis,0.0549311015484626,0.00242682550079211,0.0525042760476705,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_MK792503_1_C_magnifica
Cnemaspis,0.0524519561939909,0.00231729823851622,0.0501346579554747,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_L612_Cnemaspis_anaikattiensis
Cnemaspis,0.0541760427691217,0.00239346742406239,0.0517825753450593,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_L624_Cnemaspis_chengodumalaensis
Cnemaspis,0.0495015258605769,0.00218694986811038,0.0473145759924665,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_L630_Cnemaspis_wynadensis
Cnemaspis,0.0469171465364299,0.00207277342761016,0.0448443731088197,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_L415_Cnemaspis_balerion_sp_nov
Cnemaspis,0.0459646047036422,0.00203069065946575,0.0439339140441764,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_L136_Cnemaspis_sisparensis
Cnemaspis,0.0464372452602092,0.00205157165626087,0.0443856736039483,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_L_Cnemaspis_zacharyi
Cnemaspis,0.051968879082952,0.00229595616055181,0.0496729229224002,Herpetofauna,Gondwanan,Wet + Dry,Cnemaspis_L_Cnemaspis_kolhapurensis
Eutropis,0.041358970400365,0.00414736333101618,0.0372116070693488,Herpetofauna,Asian,Wet + Dry,Eutropis_Eutropis_beddomii
Eutropis,0.045016439247899,0.0045141242062449,0.0405023150416541,Herpetofauna,Asian,Wet + Dry,Eutropis_Eutropis_nagarjuni
Eutropis,0.037576244298454,0.00376804200424048,0.0338082022942135,Herpetofauna,Asian,Wet + Dry,Eutropis_Eutropis_trivittata
Eutropis,0.0436669845596763,0.00437880461688797,0.0392881799427883,Herpetofauna,Asian,Wet + Dry,Eutropis_Eutropis_carinata
Eutropis,0.0375609546582382,0.00376650880134491,0.0337944458568933,Herpetofauna,Asian,Wet + Dry,Eutropis_Eutropis_bibronii
Eutropis,0.0385912120455536,0.00386982016689145,0.0347213918786622,Herpetofauna,Asian,Wet + Dry,Eutropis_Eutropis_quadricarinata
Eutropis,0.0417609409384402,0.00418767182645559,0.0375732691119846,Herpetofauna,Asian,Wet + Dry,Eutropis_Eutropis_allapallensis
Eutropis,0.0420655669820495,0.00421821888482546,0.037847348097224,Herpetofauna,Asian,Wet + Dry,Eutropis_Eutropis_clivicola
Eutropis,0.0428900125607953,0.00430089201059744,0.0385891205501979,Herpetofauna,Asian,Wet + Dry,Eutropis_Eutropis_macularia
Eutropis,0.0449782457134129,0.00451029426408541,0.0404679514493275,Herpetofauna,Asian,Wet + Dry,Eutropis_Eutropis_madaraszi
Eutropis,0.0440643773498439,0.00441865406840954,0.0396457232814344,Herpetofauna,Asian,Wet + Dry,Eutropis_Eutropis_cf_macularia_2
Eutropis,0.0413406972444292,0.00414553094940376,0.0371951662950254,Herpetofauna,Asian,Wet + Dry,Eutropis_Eutropis_cf_macularia_1
Uropeltids,0.0387828372830253,0.00346850385100573,0.0353143334320196,Herpetofauna,Asian,Wet,Uropeltids_Gen001Brachyophidiumrhodogaster
Uropeltids,0.0399326796577604,0.0035713388415381,0.0363613408162223,Herpetofauna,Asian,Wet,Uropeltids_VPC009Teretrurussanguineus
Uropeltids,0.049713788084329,0.00444610238699708,0.045267685697332,Herpetofauna,Asian,Wet,Uropeltids_VPC031Teretruruscfhewstoni
Uropeltids,0.0485861902981045,0.00434525681875349,0.044240933479351,Herpetofauna,Asian,Wet,Uropeltids_VPC020Teretrurusspecies
Uropeltids,0.0423708327043846,0.00378939259479608,0.0385814401095885,Herpetofauna,Asian,Wet,Uropeltids_VPC025Platyplectrurusmadurensis
Uropeltids,0.0416765488391688,0.00372730001908745,0.0379492488200814,Herpetofauna,Asian,Wet,Uropeltids_Gen003Uropeltismelanogaster
Uropeltids,0.0498490063334545,0.00445819549443002,0.0453908108390245,Herpetofauna,Asian,Wet,Uropeltids_Gen004Uropeltisphillipsi
Uropeltids,0.05633572496384,0.00503832861841191,0.0512973963454281,Herpetofauna,Asian,Wet,Uropeltids_Gen014Rhinophisphilippinus
Uropeltids,0.056900605435039,0.00508884813237664,0.0518117573026624,Herpetofauna,Asian,Wet,Uropeltids_Gen031Pseudotyphlopsphilippinus
Uropeltids,0.0435263396597242,0.0038927341913691,0.0396336054683551,Herpetofauna,Asian,Wet,Uropeltids_Gen009Rhinophishomolepis
Uropeltids,0.0498381639861445,0.00445722582005771,0.0453809381660868,Herpetofauna,Asian,Wet,Uropeltids_Gen017Rhinophisoxyrhynchus
Uropeltids,0.0505744433579514,0.00452307422144958,0.0460513691365018,Herpetofauna,Asian,Wet,Uropeltids_Gen010Rhinophiserangaviraji
Uropeltids,0.0487853867592556,0.00436307175291024,0.0444223150063453,Herpetofauna,Asian,Wet,Uropeltids_Gen023Rhinophisdrummondhayi
Uropeltids,0.0538598518155865,0.00481690140599191,0.0490429504095946,Herpetofauna,Asian,Wet,Uropeltids_Gen011Rhinophisblythii
Uropeltids,0.0552392419371653,0.00494026576723809,0.0502989761699272,Herpetofauna,Asian,Wet,Uropeltids_Gen019Rhinophisdorsimaculatus
Uropeltids,0.0623971037907154,0.00558042190699716,0.0568166818837182,Herpetofauna,Asian,Wet,Uropeltids_VPC042Rhinophisspecies
Uropeltids,0.0572434088861876,0.00511950641252695,0.0521239024736606,Herpetofauna,Asian,Wet,Uropeltids_Gen018Rhinophistravancoricus
Uropeltids,0.0506799693290099,0.00453251183000634,0.0461474574990036,Herpetofauna,Asian,Wet,Uropeltids_VPC023Pseudoplectruruscanaricus
Uropeltids,0.0503741227586357,0.00450515875113234,0.0458689640075033,Herpetofauna,Asian,Wet,Uropeltids_VPC029Plectrurusperroteti
Uropeltids,0.0759226529358293,0.00679006572326658,0.0691325872125627,Herpetofauna,Asian,Wet,Uropeltids_Gen006Uropeltisliura
Uropeltids,0.0698727720228487,0.0062490007389885,0.0636237712838602,Herpetofauna,Asian,Wet,Uropeltids_Gen007UropeltisSpecies
Uropeltids,0.0576202577985421,0.00515320951408731,0.0524670482844548,Herpetofauna,Asian,Wet,Uropeltids_VPC002Uropeltismaculata
Uropeltids,0.0594214376571154,0.0053142962141197,0.0541071414429957,Herpetofauna,Asian,Wet,Uropeltids_VPC026Uropeltispulneyensis
Uropeltids,0.0702309116704006,0.00628103059636243,0.0639498810740381,Herpetofauna,Asian,Wet,Uropeltids_VPC004Uropeltiscfellioti
Uropeltids,0.0610109465229592,0.00545645233287277,0.0555544941900864,Herpetofauna,Asian,Wet,Uropeltids_VPC036Uropeltiscfbeddomii
Uropeltids,0.0571736813730162,0.00511327040286652,0.0520604109701497,Herpetofauna,Asian,Wet,Uropeltids_VPC039Uropeltiscfochracea
Uropeltids,0.0645716216336747,0.00577489771229586,0.0587967239213788,Herpetofauna,Asian,Wet,Uropeltids_VPC040Uropeltisnitida
Uropeltids,0.0865320507188093,0.00773890649008753,0.0787931442287218,Herpetofauna,Asian,Wet,Uropeltids_Gen008UropeltisSpecies
Uropeltids,0.0751569993842074,0.00672159027179416,0.0684354091124133,Herpetofauna,Asian,Wet,Uropeltids_VPC028Uropeltiscfceylanicus
Uropeltids,0.0789005411280254,0.00705639014370855,0.0718441509843169,Herpetofauna,Asian,Wet,Uropeltids_VPC013Uropeltismadurensis
Uropeltids,0.0662433453358925,0.00592440663183791,0.0603189387040546,Herpetofauna,Asian,Wet,Uropeltids_VPC008Uropeltisarcticeps
Uropeltids,0.0557037575441348,0.00498180925101851,0.0507219482931163,Herpetofauna,Asian,Wet,Uropeltids_VPC024Uropeltiscfceylanicus
Uropeltids,0.0923076897680384,0.00825544493048262,0.0840522448375558,Herpetofauna,Asian,Wet,Uropeltids_VPC041Uropeltiscfceylanicus
Uropeltids,0.0746987655561489,0.00668060859256107,0.0680181569635878,Herpetofauna,Asian,Wet,Uropeltids_VPC014Uropeltiscfellioti
Uropeltids,0.0928907626428074,0.00830759146367189,0.0845831711791356,Herpetofauna,Asian,Wet,Uropeltids_VPC035Uropeltismyhendrae
Uropeltids,0.0984629958953784,0.00880593851224391,0.0896570573831345,Herpetofauna,Asian,Wet,Uropeltids_VPC003Uropeltiscfceylanicus
Uropeltids,0.0848969551195492,0.00759267336791009,0.0773042817516391,Herpetofauna,Asian,Wet,Uropeltids_VPC046Uropeltiscfphipsonii
Uropeltids,0.091208444021242,0.00815713499822725,0.0830513090230147,Herpetofauna,Asian,Wet,Uropeltids_VPC047Uropeltismmahabaleshwarensis
Uropeltids,0.102661921141692,0.00918146514740578,0.0934804559942866,Herpetofauna,Asian,Wet,Uropeltids_VPC048Uropeltismmahabaleshwarensis
Uropeltids,0.0867171568066651,0.00775546126595107,0.078961695540714,Herpetofauna,Asian,Wet,Uropeltids_VPC049Uropeltismmacrolepis
Uropeltids,0.0906555155450439,0.00810768439885444,0.0825478311461894,Herpetofauna,Asian,Wet,Uropeltids_VPC017Uropeltissp
Uropeltids,0.0454067067616008,0.00406090292246444,0.0413458038391363,Herpetofauna,Asian,Wet,Uropeltids_Gen002Melanophidiumpunctatum
Uropeltids,0.0443680184545612,0.00396800888362272,0.0404000095709385,Herpetofauna,Asian,Wet,Uropeltids_VPC043Melanophidiumwynaudense
Uropeltids,0.0499832931364761,0.00447020529892216,0.045513087837554,Herpetofauna,Asian,Wet,Uropeltids_VPC027Melanophidiumbilineatum
Ahaetullinae,0.0553015745507698,0.00582568920076227,0.0494758853500076,Herpetofauna,Asian,Wet + Dry,Ahaetullinae_KX660480_A_prasina
Ahaetullinae,0.0613997485145544,0.00646809525328026,0.0549316532612741,Herpetofauna,Asian,Wet + Dry,Ahaetullinae_LC105637_A_prasina
Ahaetullinae,0.0543696928716704,0.00572752105494693,0.0486421718167234,Herpetofauna,Asian,Wet + Dry,Ahaetullinae_FMNH269042_A_prasina
Ahaetullinae,0.0619360163731697,0.00652458785585133,0.0554114285173183,Herpetofauna,Asian,Wet + Dry,Ahaetullinae_KX660479_A_mycterizans
Ahaetullinae,0.0589790103750601,0.00621308500896654,0.0527659253660935,Herpetofauna,Asian,Wet + Dry,Ahaetullinae_KC010339_A_prasina
Ahaetullinae,0.0441459931388925,0.00465051560602611,0.0394954775328664,Herpetofauna,Asian,Wet + Dry,Ahaetullinae_KX660477_A_fasciolata
Ahaetullinae,0.052585585657355,0.00553957606032662,0.0470460095970284,Herpetofauna,Asian,Wet + Dry,Ahaetullinae_KC010338_A_prasina
Ahaetullinae,0.0573236073919254,0.00603869823318127,0.0512849091587441,Herpetofauna,Asian,Wet + Dry,Ahaetullinae_KX660467_A_nasuta_Laos
Ahaetullinae,0.0481377044769113,0.00507101845469469,0.0430666860222167,Herpetofauna,Asian,Wet + Dry,Ahaetullinae_Ahaetulla_anomala
Ahaetullinae,0.0409936845466242,0.00431843880219862,0.0366752457444256,Herpetofauna,Asian,Wet + Dry,Ahaetullinae_Ahaetulla_pulverulenta
Ahaetullinae,0.0602862519411395,0.006350795067607,0.0539354568735325,Herpetofauna,Asian,Wet + Dry,Ahaetullinae_Ahaetulla_nasuta_sl
Ahaetullinae,0.0603941518625594,0.00636216167718522,0.0540319901853742,Herpetofauna,Asian,Wet + Dry,Ahaetullinae_KX660447_A_fronticincta
Ahaetullinae,0.0651118658518264,0.00685914455087041,0.058252721300956,Herpetofauna,Asian,Wet + Dry,Ahaetullinae_CESS318
Gerrhopilus,0.00293025418143126,0.000873706546752034,0.00205654763467923,Herpetofauna,Gondwanan,Wet,Gerrhopilussp.CES17240
Gerrhopilus,0.00301035601239478,0.000897590308974145,0.00211276570342064,Herpetofauna,Gondwanan,Wet,Gerrhopilussp.CES16701
Gerrhopilus,0.00288064673170463,0.000858915217771604,0.00202173151393303,Herpetofauna,Gondwanan,Wet,Gerrhopilushedraeus
Gerrhopilus,0.00285911358856201,0.000852494734437744,0.00200661885412427,Herpetofauna,Gondwanan,Wet,Gerrhopilusmirus
Fan-Throated,0.097103098947203,0.00952484226046544,0.0875782566867376,Herpetofauna,Asian,Wet + Dry,Fan-Throated_s1
Fan-Throated,0.110257174353054,0.0108151254201319,0.0994420489329223,Herpetofauna,Asian,Wet + Dry,Fan-Throated_s2
Fan-Throated,0.101585867188265,0.00996455696421092,0.0916213102240539,Herpetofauna,Asian,Wet + Dry,Fan-Throated_sl
Fan-Throated,0.0833030474248885,0.0081711953082934,0.0751318521165951,Herpetofauna,Asian,Wet + Dry,Fan-Throated_ssp2
Fan-Throated,0.104988384294392,0.0102983098420878,0.0946900744523037,Herpetofauna,Asian,Wet + Dry,Fan-Throated_ssp3
Fan-Throated,0.0945052490932345,0.00927001918742555,0.085235229905809,Herpetofauna,Asian,Wet + Dry,Fan-Throated_scs
Fan-Throated,0.0958520678355374,0.00940212862793731,0.0864499392076001,Herpetofauna,Asian,Wet + Dry,Fan-Throated_ss5
Fan-Throated,0.0896199408989827,0.00879081934263679,0.080829121556346,Herpetofauna,Asian,Wet + Dry,Fan-Throated_ss4
Fan-Throated,0.086436794672541,0.00847858455273231,0.0779582101198087,Herpetofauna,Asian,Wet + Dry,Fan-Throated_sc
Fan-Throated,0.0880407321571436,0.00863591476878231,0.0794048173883613,Herpetofauna,Asian,Wet + Dry,Fan-Throated_spo
Fan-Throated,0.0782414551447309,0.00767470375881665,0.0705667513859142,Herpetofauna,Asian,Wet + Dry,Fan-Throated_smar
Fan-Throated,0.074213663324145,0.00727961768880427,0.0669340456353407,Herpetofauna,Asian,Wet + Dry,Fan-Throated_sad
Fan-Throated,0.0880647798382201,0.00863827360564197,0.0794265062325782,Herpetofauna,Asian,Wet + Dry,Fan-Throated_sadar
Fan-Throated,0.0877136573527133,0.00860383200362498,0.0791098253490883,Herpetofauna,Asian,Wet + Dry,Fan-Throated_ssup
Fan-Throated,0.0873574386063388,0.00856889050941704,0.0787885480969218,Herpetofauna,Asian,Wet + Dry,Fan-Throated_sasp1
Fan-Throated,0.065748278630104,0.00644924816652219,0.0592990304635819,Herpetofauna,Asian,Wet + Dry,Fan-Throated_ow
Fan-Throated,0.0563068460997076,0.00552313811916161,0.050783707980546,Herpetofauna,Asian,Wet + Dry,Fan-Throated_obed
Ophisops,0.244407121315451,0.0227510351638362,0.221656086151615,Herpetofauna,Asian,Wet + Dry,Ophisops1
Ophisops,0.231221101147252,0.021523592989062,0.20969750815819,Herpetofauna,Asian,Wet + Dry,Ophisops2
Ophisops,0.237649208414619,0.0221219638290344,0.215527244585584,Herpetofauna,Asian,Wet + Dry,Ophisops3
Ophisops,0.206569387874994,0.019228848087656,0.187340539787338,Herpetofauna,Asian,Wet + Dry,Ophisops4
Ophisops,0.246088063430355,0.0229075083997989,0.223180555030556,Herpetofauna,Asian,Wet + Dry,Ophisops5
Ophisops,0.281732551648151,0.026225533670402,0.255507017977749,Herpetofauna,Asian,Wet + Dry,Ophisops6
Ophisops,0.213295367246137,0.019854946837809,0.193440420408328,Herpetofauna,Asian,Wet + Dry,Ophisops7
Ophisops,0.234892261497704,0.0218653289326616,0.213026932565042,Herpetofauna,Asian,Wet + Dry,Ophisops8
Ophisops,0.239370612883513,0.0222822035691541,0.217088409314358,Herpetofauna,Asian,Wet + Dry,Ophisops9
Ophisops,0.22957363921576,0.0213702363105302,0.20820340290523,Herpetofauna,Asian,Wet + Dry,Ophisops10
Ophisops,0.191848368302802,0.0178585179919866,0.173989850310815,Herpetofauna,Asian,Wet + Dry,Ophisops11
Ophisops,0.186495288539647,0.0173602178390661,0.169135070700581,Herpetofauna,Asian,Wet + Dry,Ophisops12
Ophisops,0.205299652129964,0.0191106526667186,0.186188999463246,Herpetofauna,Asian,Wet + Dry,Ophisops13
Ophisops,0.180543862179083,0.0168062196180838,0.163737642560999,Herpetofauna,Asian,Wet + Dry,Ophisops14
Ophisops,0.181692174024331,0.0169131120974423,0.164779061926889,Herpetofauna,Asian,Wet + Dry,Ophisops15
Ophisops,0.142925598821177,0.0133044622721776,0.129621136549,Herpetofauna,Asian,Wet + Dry,Ophisops16
Ophisops,0.168556083333555,0.0156903176894371,0.152865765644118,Herpetofauna,Asian,Wet + Dry,Ophisops17
Ophisops,0.188393300341535,0.0175368973605699,0.170856402980965,Herpetofauna,Asian,Wet + Dry,Ophisops18
Ophisops,0.209524386429486,0.0195039189434497,0.190020467486036,Herpetofauna,Asian,Wet + Dry,Ophisops18_1
Ophisops,0.229982489132558,0.021408294771281,0.208574194361277,Herpetofauna,Asian,Wet + Dry,Ophisops19
Ophisops,0.194732713722028,0.0181270119855506,0.176605701736477,Herpetofauna,Asian,Wet + Dry,Ophisops20
Ophisops,0.20261558047977,0.0188608014833032,0.183754778996467,Herpetofauna,Asian,Wet + Dry,Ophisops21
Ophisops,0.179732981817247,0.0167307374982236,0.163002244319023,Herpetofauna,Asian,Wet + Dry,Ophisops22
Ophisops,0.188072428935728,0.017507028522881,0.170565400412847,Herpetofauna,Asian,Wet + Dry,Ophisops23
Ophisops,0.218110045769518,0.0203031290339678,0.19780691673555,Herpetofauna,Asian,Wet + Dry,Ophisops24
Ophisops,0.212718738068577,0.0198012703711637,0.192917467697413,Herpetofauna,Asian,Wet + Dry,Ophisops25
Ophisops,0.173560661308281,0.0161561769854769,0.157404484322804,Herpetofauna,Asian,Wet + Dry,Ophisops26
Ophisops,0.165469241250527,0.0154029739639425,0.150066267286584,Herpetofauna,Asian,Wet + Dry,Ophisops27
Ophisops,0.137386434975408,0.0127888401791916,0.124597594796216,Herpetofauna,Asian,Wet + Dry,Ophisops28
Ophisops,0.153931540981255,0.0143289683329969,0.139602572648258,Herpetofauna,Asian,Wet + Dry,Ophisops29
Ophisops,0.154904064575626,0.014419497276565,0.140484567299061,Herpetofauna,Asian,Wet + Dry,Ophisops30
Ophisops,0.118291878529372,0.0110113922766777,0.107280486252694,Herpetofauna,Asian,Wet + Dry,Ophisops31
Ophisops,0.105002104563123,0.00977429201053883,0.0952278125525838,Herpetofauna,Asian,Wet + Dry,Ophisops32
Ophisops,0.115413832642689,0.010743484685366,0.104670347957323,Herpetofauna,Asian,Wet + Dry,Ophisops33
Ophisops,0.0977805248782819,0.00910205949757452,0.0886784653807073,Herpetofauna,Asian,Wet + Dry,Ophisops34
Ophisops,0.103957046388291,0.00967701106734912,0.0942800353209419,Herpetofauna,Asian,Wet + Dry,Ophisops35
Testudines,0.0337337240564002,0.00336586945073076,0.0303678546056695,Herpetofauna,Asian,FW,Testudines_Geoclemys_hamiltonii
Testudines,0.034448167915535,0.00343715493215889,0.0310110129833761,Herpetofauna,Asian,FW,Testudines_Pangshura_sylhetensis
Testudines,0.0331873392544246,0.00331135249582124,0.0298759867586034,Herpetofauna,Asian,FW,Testudines_Pangshura_tecta
Testudines,0.0299887399465316,0.00299220398800853,0.026996535958523,Herpetofauna,Asian,FW,Testudines_Pangshura_tentoria
Testudines,0.0297500065283835,0.00296838374457292,0.0267816227838106,Herpetofauna,Asian,FW,Testudines_Pangshura_smithii
Testudines,0.0322465362936392,0.00321748145034845,0.0290290548432907,Herpetofauna,Asian,FW,Testudines_Hardella_thurjii
Testudines,0.0313343265957097,0.00312646337153249,0.0282078632241772,Herpetofauna,Asian,FW,Testudines_Batagur_kachuga
Testudines,0.031981256756905,0.00319101249936323,0.0287902442575418,Herpetofauna,Asian,FW,Testudines_Batagur_baska
Testudines,0.0289041307097963,0.00288398429990637,0.0260201464098899,Herpetofauna,Asian,FW,Testudines_Batagur_affinis
Testudines,0.0300681036587768,0.00300012270739143,0.0270679809513854,Herpetofauna,Asian,FW,Testudines_Batagur_dhongoka
Testudines,0.0294239312531172,0.00293584874174244,0.0264880825113748,Herpetofauna,Asian,FW,Testudines_Batagur_borneoensis
Testudines,0.0291289003088923,0.00290641126722802,0.0262224890416643,Herpetofauna,Asian,FW,Testudines_Batagur_trivittata
Testudines,0.0319793340732137,0.00319082065863171,0.028788513414582,Herpetofauna,Asian,FW,Testudines_Morenia_ocellata
Testudines,0.0317368897073931,0.00316663014580683,0.0285702595615863,Herpetofauna,Asian,FW,Testudines_Morenia_petersi
Heterometrinae,0.038083829190923,0.00388092550808504,0.034202903682838,Invertebrate,Gondwanan,Wet + Dry,Heterometrinae_S__gravimanus_12279
Heterometrinae,0.0422369360054511,0.00430414708313993,0.0379327889223112,Invertebrate,Gondwanan,Wet + Dry,Heterometrinae_S__serratus_14058
Heterometrinae,0.0366849379464052,0.00373837175681519,0.03294656618959,Invertebrate,Gondwanan,Wet + Dry,Heterometrinae_S__indus_12282
Heterometrinae,0.0409822485260093,0.00417628838964487,0.0368059601363645,Invertebrate,Gondwanan,Wet + Dry,Heterometrinae_S__pococki_12281
Heterometrinae,0.0414046616820736,0.00421933432350046,0.0371853273585731,Invertebrate,Gondwanan,Wet + Dry,Heterometrinae_J__cyaneus_12112
Heterometrinae,0.0388543832322907,0.00395944867390195,0.0348949345583887,Invertebrate,Gondwanan,Wet + Dry,Heterometrinae_S__rugosus_14007
Heterometrinae,0.0348637858210334,0.00355278758926664,0.0313109982317667,Invertebrate,Gondwanan,Wet + Dry,Heterometrinae_S__tikaderi_16764
Heterometrinae,0.0373766485304636,0.00380886039482548,0.0335677881356381,Invertebrate,Gondwanan,Wet + Dry,Heterometrinae_S__kanarensis_14029
Heterometrinae,0.029831444798577,0.00303996781629883,0.0267914769822781,Invertebrate,Gondwanan,Wet + Dry,Heterometrinae_S__mathewi_13132
Heterometrinae,0.028363385004352,0.00289036545687643,0.0254730195474756,Invertebrate,Gondwanan,Wet + Dry,Heterometrinae_S__scaber_16771
Heterometrinae,0.0398556168719653,0.00406147920114452,0.0357941376708207,Invertebrate,Gondwanan,Wet + Dry,Heterometrinae_D__obscurus_6225
Heterometrinae,0.0363044445526432,0.00369959764851569,0.0326048469041275,Invertebrate,Gondwanan,Wet + Dry,Heterometrinae_D__bengalensis_14238
